AcceptedTaxonID	DistributionElement	StandardInUse
1202985	Japan	text
1202985	JAP-HN	TDWG Level 4 code
1202986	China: Guangdong	text
1202986	CHS-GD	TDWG Level 4 code
1202989	SUL	TDWG Level 3 code
1202989	Sulawesi	text
1202992	JAW	TDWG Level 3 code
1202992	Jawa, Vietnam, China	text
1202992	VIE	TDWG Level 3 code
1202995	IND	TDWG Level 3 code
1202995	MLY-PM	TDWG Level 4 code
1202995	MLY-SI	TDWG Level 4 code
1202995	Peninsular Malaysia, Singapore	text
1202998	Borneo	text
1202998	BOR-SB	TDWG Level 4 code
1202999	42    	TDWG Level 2 code
1202999	Indonesia: Bacan	text
1203000	JAW	TDWG Level 3 code
1203000	Jawa	text
1203001	40    	TDWG Level 2 code
1203001	Cambodia, Peninsular Malaysia, Sumatra, Thailand	text
1203001	CBD	TDWG Level 3 code
1203003	BOR	TDWG Level 3 code
1203003	New Guinea, Bismarck Archipelago	text
1203003	NWG	TDWG Level 3 code
1203005	SUM	TDWG Level 3 code
1203005	Sumatera	text
1203006	JAW	TDWG Level 3 code
1203006	Jawa, Sumatra	text
1203006	SUM	TDWG Level 3 code
1203007	MYA	TDWG Level 3 code
1203007	Myanmar	text
1203009	PHI	TDWG Level 3 code
1203009	Philippines	text
1203010	JAW	TDWG Level 3 code
1203010	Jawa	text
1203010	SRL	TDWG Level 3 code
1203012	JAW	TDWG Level 3 code
1203012	Jawa	text
1203013	PHI	TDWG Level 3 code
1203013	Philippines	text
1203014	SOL	TDWG Level 3 code
1203014	Solomon Is.	text
1203015	SUL	TDWG Level 3 code
1203015	Sulawesi	text
1203016	New Guinea	text
1203016	NWG	TDWG Level 3 code
1203017	PHI	TDWG Level 3 code
1203017	Philippines	text
1203018	JAW	TDWG Level 3 code
1203018	Jawa	text
1203019	PHI	TDWG Level 3 code
1203019	Philippines	text
1203020	PHI	TDWG Level 3 code
1203020	Philippines	text
1203021	BOR	TDWG Level 3 code
1203021	Borneo	text
1203022	New Guinea	text
1203022	NWG	TDWG Level 3 code
1203023	BOR-KA	TDWG Level 4 code
1203023	Borneo	text
1203024	BOR-KA	TDWG Level 4 code
1203024	Borneo	text
1203024	BOR-SR	TDWG Level 4 code
1203026	JAW	TDWG Level 3 code
1203026	Jawa	text
1203027	MLY-PM	TDWG Level 4 code
1203027	Peninsular Malaysia, Singapore; also China and Sumatra	text
1203027	SUM	TDWG Level 3 code
1203028	36    	TDWG Level 2 code
1203028	China	text
1203031	BOR-BR	TDWG Level 4 code
1203031	Borneo	text
1203033	MLY-PM	TDWG Level 4 code
1203033	Peninsular Malaysia	text
1203034	42    	TDWG Level 2 code
1203034	Gilolo Island	text
1203036	PHI	TDWG Level 3 code
1203036	Philippines	text
1203037	IND	TDWG Level 3 code
1203037	India	text
1203039	IND	TDWG Level 3 code
1203039	Peninsular Malaysia, Singapore, also China (Yunnan)	text
1203040	SUM	TDWG Level 3 code
1203040	Sumatera	text
1203041	BOR	TDWG Level 3 code
1203041	Borneo	text
1203042	China (Guangxi & Guangdong), Vietnam	text
1203042	CHS-GX	TDWG Level 4 code
1203042	VIE	TDWG Level 3 code
1203044	PHI	TDWG Level 3 code
1203044	Philippines	text
1203045	PHI	TDWG Level 3 code
1203045	Philippines	text
1203046	PHI	TDWG Level 3 code
1203046	Philippines	text
1203047	JAW	TDWG Level 3 code
1203047	Jawa	text
1203048	BOR	TDWG Level 3 code
1203048	Borneo	text
1203049	BOR	TDWG Level 3 code
1203049	Borneo, Jawa, Peninsular Malaysia, Singapore	text
1203049	JAW	TDWG Level 3 code
1203049	MLY-PM	TDWG Level 4 code
1203053	40    	TDWG Level 2 code
1203053	BOR	TDWG Level 3 code
1203053	MLY-PM	TDWG Level 4 code
1203053	Peninsular Malaysia, Singapore	text
1203053	SUM	TDWG Level 3 code
1203057	VIE	TDWG Level 3 code
1203057	Vietnam; China: Guangxi	text
1203059	BOR	TDWG Level 3 code
1203059	Borneo	text
1203060	BOR	TDWG Level 3 code
1203060	Borneo	text
1203061	PHI	TDWG Level 3 code
1203061	Philippines, Manila	text
1203062	PHI	TDWG Level 3 code
1203062	Philippines	text
1203063	VIE	TDWG Level 3 code
1203063	Vietnam	text
1203064	PHI	TDWG Level 3 code
1203064	Philippines	text
1203065	JAW	TDWG Level 3 code
1203065	Jawa	text
1203066	MLY-PM	TDWG Level 4 code
1203066	MLY-SI	TDWG Level 4 code
1203066	Peninsular Malaysia, Singapore	text
1203071	MLY-PM	TDWG Level 4 code
1203071	Peninsular Malaysia	text
1203073	CHS-GD	TDWG Level 4 code
1203073	CHS-HK	TDWG Level 4 code
1203073	Hong Kong; also China (Guangdong Province)	text
1203075	China: Guangxi, also Vietnam	text
1203075	CHS-GX	TDWG Level 4 code
1203076	China: Guangdong	text
1203076	CHS-GD	TDWG Level 4 code
1203077	CHH	TDWG Level 3 code
1203077	China: Guangdong, Hainan	text
1203077	CHS-GD	TDWG Level 4 code
1203078	CHC-YN	TDWG Level 4 code
1203078	CHH	TDWG Level 3 code
1203078	China: Yunnan	text
1203079	CHC-YN	TDWG Level 4 code
1203079	China: Yunnan	text
1203082	BOR	TDWG Level 3 code
1203082	Borneo	text
1203083	SUM	TDWG Level 3 code
1203083	Sumatra	text
1203084	PHI	TDWG Level 3 code
1203084	Philippines	text
1203085	New Guinea	text
1203085	NWG	TDWG Level 3 code
1203086	SUM	TDWG Level 3 code
1203086	Sumatra	text
1203087	Peninsular Malaysia, Sumatra	text
1203087	SUM	TDWG Level 3 code
1203088	Borneo	text
1203088	BOR-SR	TDWG Level 4 code
1203090	BOR-SB	TDWG Level 4 code
1203090	Sabah	text
1203091	BOR-KA	TDWG Level 4 code
1203091	Borneo	text
1203093	China: Guangdong	text
1203093	CHS-GD	TDWG Level 4 code
1203094	CHC-GZ	TDWG Level 4 code
1203094	China: Guizhou	text
1203095	China: Guangxi	text
1203095	CHS-GX	TDWG Level 4 code
1203097	SUL	TDWG Level 3 code
1203097	Sulawesi	text
1203098	SUL	TDWG Level 3 code
1203098	Sulawesi	text
1203100	SUL	TDWG Level 3 code
1203100	Sulawesi	text
1203101	BOR	TDWG Level 3 code
1203101	Borneo	text
1203102	SUL	TDWG Level 3 code
1203102	Sulawesi	text
1203103	BOR-BR	TDWG Level 4 code
1203103	Borneo	text
1203103	BOR-SB	TDWG Level 4 code
1203104	Borneo	text
1203104	BOR-SB	TDWG Level 4 code
1203105	IND	TDWG Level 3 code
1203105	India	text
1203106	JAW	TDWG Level 3 code
1203106	Malesia	text
1203106	SUM	TDWG Level 3 code
1203107	SUM	TDWG Level 3 code
1203107	Sumatera: Pangherang-Pisang	text
1203108	BOR	TDWG Level 3 code
1203108	Borneo	text
1203109	BOR	TDWG Level 3 code
1203109	Borneo	text
1203110	SUL	TDWG Level 3 code
1203110	Sulawesi	text
1203111	4	TDWG Level 1 code
1203111	42    	TDWG Level 2 code
1203111	JAW	TDWG Level 3 code
1203111	Malesia	text
1203112	42    	TDWG Level 2 code
1203112	Malesia	text
1203113	SUL	TDWG Level 3 code
1203113	Sulawesi	text
1203114	SUL	TDWG Level 3 code
1203114	Sulawesi	text
1203115	BOR	TDWG Level 3 code
1203115	Borneo	text
1203116	SUL	TDWG Level 3 code
1203116	Sulawesi	text
1203117	SUM	TDWG Level 3 code
1203117	Sumatera	text
1203118	New Guinea	text
1203118	NWG	TDWG Level 3 code
1203120	42    	TDWG Level 2 code
1203120	JAW	TDWG Level 3 code
1203120	Malesia	text
1203120	MOL	TDWG Level 3 code
1203120	NWG	TDWG Level 3 code
1203120	SUL	TDWG Level 3 code
1203122	BOR-BR	TDWG Level 4 code
1203122	Borneo	text
1203123	JAW	TDWG Level 3 code
1203123	Jawa	text
1203124	SUL	TDWG Level 3 code
1203124	Sulawesi	text
1203125	New Guinea	text
1203125	NWG-IJ	TDWG Level 4 code
1203126	BOR	TDWG Level 3 code
1203126	Borneo	text
1203127	New Guinea	text
1203127	NWG	TDWG Level 3 code
1203128	42    	TDWG Level 2 code
1203128	Malesia	text
1203129	BOR	TDWG Level 3 code
1203129	Borneo	text
1203130	BOR	TDWG Level 3 code
1203130	Malesia	text
1203130	MOL	TDWG Level 3 code
1203131	SUL	TDWG Level 3 code
1203131	Sulawesi	text
1203132	New Guinea	text
1203132	NWG	TDWG Level 3 code
1203133	BOR-BR	TDWG Level 4 code
1203133	Borneo	text
1203133	BOR-SB	TDWG Level 4 code
1203133	BOR-SR	TDWG Level 4 code
1203134	42    	TDWG Level 2 code
1203134	Malesia	text
1203134	MOL	TDWG Level 3 code
1203134	NWG	TDWG Level 3 code
1203135	Malesia	text
1203135	MOL	TDWG Level 3 code
1203137	Sri Lanka	text
1203137	SRL	TDWG Level 3 code
1203139	VIE	TDWG Level 3 code
1203139	Vietnam	text
1203140	BOR	TDWG Level 3 code
1203140	Borneo	text
1203141	BOR	TDWG Level 3 code
1203141	Borneo	text
1203142	BOR	TDWG Level 3 code
1203142	Borneo	text
1203143	Borneo	text
1203143	BOR-SB	TDWG Level 4 code
1203144	BOR	TDWG Level 3 code
1203144	JAW	TDWG Level 3 code
1203144	Malesia	text
1203145	Philippines	text
1203146	Borneo	text
1203146	BOR-SB	TDWG Level 4 code
1203147	BOR	TDWG Level 3 code
1203147	Borneo	text
1203148	MLY-PM	TDWG Level 4 code
1203148	Peninsular Malaysia	text
1203151	JAW	TDWG Level 3 code
1203151	Jawa	text
1203153	BOR	TDWG Level 3 code
1203153	Borneo	text
1203154	BOR-BR	TDWG Level 4 code
1203154	Borneo	text
1203155	PHI	TDWG Level 3 code
1203155	Philippines	text
1203156	BOR	TDWG Level 3 code
1203156	Borneo	text
1203158	BOR-BR	TDWG Level 4 code
1203158	Borneo	text
1203159	Borneo	text
1203159	BOR-SB	TDWG Level 4 code
1203160	BOR-KA	TDWG Level 4 code
1203160	Borneo	text
1203161	BOR-KA	TDWG Level 4 code
1203161	Borneo	text
1203162	BOR	TDWG Level 3 code
1203162	Borneo	text
1203165	SOL	TDWG Level 3 code
1203165	Solomon Is	text
1203166	Borneo	text
1203166	BOR-SB	TDWG Level 4 code
1203167	BOR-KA	TDWG Level 4 code
1203167	Borneo	text
1203168	BOR	TDWG Level 3 code
1203168	Borneo	text
1203173	PHI	TDWG Level 3 code
1203173	Philippines	text
1203174	JAW	TDWG Level 3 code
1203174	Jawa	text
1203175	IND	TDWG Level 3 code
1203175	India	text
1203176	PHI	TDWG Level 3 code
1203176	Philippines	text
1203177	42    	TDWG Level 2 code
1203177	Malesia	text
1203177	MOL	TDWG Level 3 code
1203180	SUL	TDWG Level 3 code
1203180	Sulawesi	text
1203183	IND	TDWG Level 3 code
1203183	India	text
1203184	BAN	TDWG Level 3 code
1203184	Bangladesh	text
1203185	China: Guangxi; northern Vietnam	text
1203185	VIE	TDWG Level 3 code
1203189	VIE	TDWG Level 3 code
1203189	Vietnam	text
1203190	CHC-YN	TDWG Level 4 code
1203190	China: Yunnan	text
1203191	CHC-YN	TDWG Level 4 code
1203191	China: Yunnan	text
1203192	China: Guangdong	text
1203192	CHS-GD	TDWG Level 4 code
1203194	CHC-YN	TDWG Level 4 code
1203194	China: Yunnan, Guangdong and Hainan	text
1203195	VIE	TDWG Level 3 code
1203195	Vietnam	text
1203196	VIE	TDWG Level 3 code
1203196	Vietnam	text
1203197	China: Hunan, Guangxi & Guizhou	text
1203197	CHS-HN	TDWG Level 4 code
1203198	China: Guangxi	text
1203198	CHS-GX	TDWG Level 4 code
1203199	China: Guangdong Province	text
1203199	CHS-GD	TDWG Level 4 code
1203200	CHH	TDWG Level 3 code
1203200	China: Hainan	text
1203203	84    	TDWG Level 2 code
1203203	BOR-KA	TDWG Level 4 code
1203203	Borneo Brazil (?)	text
1203205	BOR-KA	TDWG Level 4 code
1203205	Borneo	text
1203206	BOR	TDWG Level 3 code
1203206	Borneo	text
1203207	MYA	TDWG Level 3 code
1203207	Myanmar	text
1203208	BOR	TDWG Level 3 code
1203208	Borneo	text
1203210	BOR	TDWG Level 3 code
1203210	Borneo	text
1203211	Borneo	text
1203211	BOR-SB	TDWG Level 4 code
1203213	VIE	TDWG Level 3 code
1203213	Vietnam	text
1203214	VIE	TDWG Level 3 code
1203214	Vietnam	text
1203215	Sri Lanka	text
1203215	SRL	TDWG Level 3 code
1203217	Sri Lanka	text
1203217	SRL	TDWG Level 3 code
1203218	VIE	TDWG Level 3 code
1203218	Vietnam	text
1203220	Sri Lanka	text
1203220	SRL	TDWG Level 3 code
1203221	SUM	TDWG Level 3 code
1203221	Sumatra	text
1203222	China: Guangdong, Guangxi	text
1203222	CHS-GD	TDWG Level 4 code
1203223	CHH	TDWG Level 3 code
1203223	China: Hainan	text
1203225	BOR	TDWG Level 3 code
1203225	Borneo	text
1203226	SUM	TDWG Level 3 code
1203226	Sumatra	text
1203227	BOR-BR	TDWG Level 4 code
1203227	Borneo, Jawa, Peninsular Malaysia and possibly others	text
1203227	BOR-SB	TDWG Level 4 code
1203227	JAW	TDWG Level 3 code
1203227	NWG	TDWG Level 3 code
1203230	JAW	TDWG Level 3 code
1203230	Jawa	text
1203231	JAW	TDWG Level 3 code
1203231	Jawa	text
1203232	JAW	TDWG Level 3 code
1203232	Jawa	text
1203234	CHC-SC	TDWG Level 4 code
1203234	China: Sichuan	text
1203235	JAW	TDWG Level 3 code
1203235	Jawa	text
1203236	IND	TDWG Level 3 code
1203236	India	text
1203237	Sri Lanka	text
1203237	SRL	TDWG Level 3 code
1203238	IND	TDWG Level 3 code
1203238	India	text
1203239	New Guinea	text
1203239	NWG	TDWG Level 3 code
1203240	IND	TDWG Level 3 code
1203240	India	text
1203241	Sri Lanka	text
1203241	SRL	TDWG Level 3 code
1203242	Sri Lanka	text
1203242	SRL	TDWG Level 3 code
1203243	CHC-YN	TDWG Level 4 code
1203243	China: Yunnan	text
1203245	Sri Lanka	text
1203245	SRL	TDWG Level 3 code
1203246	IND	TDWG Level 3 code
1203246	India	text
1203247	Sri Lanka	text
1203247	SRL	TDWG Level 3 code
1203248	IND	TDWG Level 3 code
1203248	India	text
1203249	IND	TDWG Level 3 code
1203249	India	text
1203250	IND	TDWG Level 3 code
1203250	India	text
1203251	IND	TDWG Level 3 code
1203251	India	text
1203253	36    	TDWG Level 2 code
1203253	China: Yunnan	text
1203255	BOR-BR	TDWG Level 4 code
1203255	BOR-KA	TDWG Level 4 code
1203255	Borneo	text
1203255	BOR-SB	TDWG Level 4 code
1203255	BOR-SR	TDWG Level 4 code
1203256	BOR-BR	TDWG Level 4 code
1203256	BOR-SB	TDWG Level 4 code
1203256	Sabah	text
1203259	BOR-KA	TDWG Level 4 code
1203259	BOR-SR	TDWG Level 4 code
1203259	Sarawak	text
1203262	BOR	TDWG Level 3 code
1203262	Borneo	text
1203264	BOR-SB	TDWG Level 4 code
1203264	Sabah	text
1203265	BOR-SB	TDWG Level 4 code
1203265	Sabah	text
1203266	BOR	TDWG Level 3 code
1203266	Kalimantan	text
1203267	BOR-KA	TDWG Level 4 code
1203267	Kalimantan	text
1203268	MLY	TDWG Level 3 code
1203268	Peninsular Malaysia: Perak, Tapah Hills	text
1203269	36    	TDWG Level 2 code
1203269	SW China: Yunnan Province	text
1203270	36    	TDWG Level 2 code
1203270	SW China	text
1203272	New Guinea, Irian Jaya	text
1203272	NWG-IJ	TDWG Level 4 code
1203275	THA	TDWG Level 3 code
1203275	Thailand	text
1203276	THA	TDWG Level 3 code
1203276	Thailand	text
1203277	4	TDWG Level 1 code
1203277	MLY-PM	TDWG Level 4 code
1203277	MLY-SI	TDWG Level 4 code
1203277	Peninsular Malaysia, Singapore [extinct], Sumatra	text
1203277	SUM	TDWG Level 3 code
1203282	Maluka, Obi  	text
1203282	MOL	TDWG Level 3 code
1203283	New Guinea	text
1203283	NWG	TDWG Level 3 code
1203285	Borneo	text
1203285	BOR-SB	TDWG Level 4 code
1203288	JAW	TDWG Level 3 code
1203288	Jawa	text
1203290	Borneo	text
1203290	BOR-SR	TDWG Level 4 code
1203294	PHI	TDWG Level 3 code
1203294	Philippines	text
1203295	BOR	TDWG Level 3 code
1203295	PHI	TDWG Level 3 code
1203295	Philippines	text
1203296	PHI	TDWG Level 3 code
1203296	Philippines	text
1203297	PHI	TDWG Level 3 code
1203297	Philippines	text
1203298	PHI	TDWG Level 3 code
1203298	Philippines	text
1203299	BOR	TDWG Level 3 code
1203299	Borneo (north)	text
1203300	Australia: northern Queensland	text
1203300	QLD	TDWG Level 3 code
1203301	PHI	TDWG Level 3 code
1203301	Philippines	text
1203302	Australia: northern Queensland	text
1203302	QLD	TDWG Level 3 code
1203304	SUL	TDWG Level 3 code
1203304	Sulawesi	text
1203305	BOR	TDWG Level 3 code
1203305	Borneo	text
1203306	Borneo	text
1203306	BOR-SR	TDWG Level 4 code
1203307	PHI	TDWG Level 3 code
1203307	Philippines	text
1203308	BOR	TDWG Level 3 code
1203308	Borneo	text
1203309	BOR-BR	TDWG Level 4 code
1203309	Borneo	text
1203310	SUM	TDWG Level 3 code
1203310	Sumatra	text
1203311	SUL	TDWG Level 3 code
1203311	Sulawesi	text
1203312	BOR	TDWG Level 3 code
1203312	Borneo, Sumatra	text
1203312	SUM	TDWG Level 3 code
1203313	JAW	TDWG Level 3 code
1203313	Jawa	text
1203313	SUM	TDWG Level 3 code
1203316	IND	TDWG Level 3 code
1203316	India	text
1203317	MLY-PM	TDWG Level 4 code
1203317	Peninsular Malaysia; China?	text
1203318	Borneo	text
1203318	BOR-SR	TDWG Level 4 code
1203319	BOR	TDWG Level 3 code
1203319	Borneo	text
1203320	SUM	TDWG Level 3 code
1203320	Sumatera	text
1203322	Australia: north Queensland	text
1203322	QLD	TDWG Level 3 code
1203323	PHI	TDWG Level 3 code
1203323	Philippines	text
1203325	PHI	TDWG Level 3 code
1203325	Philippines	text
1203327	BOR	TDWG Level 3 code
1203327	Borneo	text
1203328	Borneo, Sumatra	text
1203328	BOR-SR	TDWG Level 4 code
1203328	SUM	TDWG Level 3 code
1203329	BOR	TDWG Level 3 code
1203329	Borneo	text
1203330	PHI	TDWG Level 3 code
1203330	Philippines	text
1203331	Australia: north Queensland	text
1203331	QLD	TDWG Level 3 code
1203333	China: Guangdong, Jiangxi, Zhejiang	text
1203333	CHS-JX	TDWG Level 4 code
1203333	CHS-ZJ	TDWG Level 4 code
1203334	China: Guangxi	text
1203334	CHS-GX	TDWG Level 4 code
1203335	36    	TDWG Level 2 code
1203335	China: Guangxi, Guizhou, Hubei, Hunan, Jiangxi, Zheijang 	text
1203336	CHC-SC	TDWG Level 4 code
1203336	China: Chongqing	text
1203337	China: Guangxi	text
1203337	CHS-GX	TDWG Level 4 code
1203338	36    	TDWG Level 2 code
1203338	CHH	TDWG Level 3 code
1203338	China: Hainan	text
1203340	36    	TDWG Level 2 code
1203340	China: Zhejiang	text
1203340	TAI	TDWG Level 3 code
1203341	36    	TDWG Level 2 code
1203341	China: Zhejiang	text
1203342	TAI	TDWG Level 3 code
1203342	Taiwan	text
1203343	36    	TDWG Level 2 code
1203343	China: Fujian, Guangxi, Hunan	text
1203344	CHC-GZ	TDWG Level 4 code
1203344	CHC-HU	TDWG Level 4 code
1203344	CHC-SC	TDWG Level 4 code
1203344	China: Guangxi, Guizhou, Hubei, Hunan, Sichuan	text
1203344	CHS-GX	TDWG Level 4 code
1203344	CHS-HN	TDWG Level 4 code
1203345	China: Guangxi	text
1203345	CHS-GX	TDWG Level 4 code
1203346	China: Guangxi	text
1203346	CHS-GX	TDWG Level 4 code
1203347	36    	TDWG Level 2 code
1203347	China: Fujian, Guangdong, Guangxi, Hunan, Zhejiang; also Hong Kong	text
1203349	China: Guangdong, Guangxi	text
1203349	CHS-GX	TDWG Level 4 code
1203350	CHC-GZ	TDWG Level 4 code
1203350	China: Guizhou	text
1203351	China: Guangdong	text
1203351	CHS-GD	TDWG Level 4 code
1203352	China: Guangdong	text
1203352	CHS-GD	TDWG Level 4 code
1203353	VIE	TDWG Level 3 code
1203353	Vietnam	text
1203354	36    	TDWG Level 2 code
1203354	China: Zhejiang	text
1203355	China: Henan; also Taiwan	text
1203355	TAI	TDWG Level 3 code
1203356	CHC-GZ	TDWG Level 4 code
1203356	China: Guizhou	text
1203357	CHC-GZ	TDWG Level 4 code
1203357	China: Guizhou	text
1203358	China: Guangxi	text
1203358	CHS-GX	TDWG Level 4 code
1203360	CHC-YN	TDWG Level 4 code
1203360	China: Yunnan Province	text
1203361	China: Zhejiang Province	text
1203361	CHS-ZJ	TDWG Level 4 code
1203362	China: Guangdong	text
1203362	CHS-GD	TDWG Level 4 code
1203364	New Guinea	text
1203364	NWG	TDWG Level 3 code
1203365	New Guinea	text
1203365	NWG	TDWG Level 3 code
1203366	New Guinea	text
1203366	NWG	TDWG Level 3 code
1203367	SOA	TDWG Level 3 code
1203367	South Australia	text
1203369	New Guinea	text
1203369	NWG	TDWG Level 3 code
1203370	PHI	TDWG Level 3 code
1203370	Philippines	text
1203371	Sri Lanka	text
1203371	SRL	TDWG Level 3 code
1203372	36    	TDWG Level 2 code
1203372	China: Fujian	text
1203373	JAW	TDWG Level 3 code
1203373	Jawa	text
1203374	China: Guangdong; also Hong Kong	text
1203374	CHS-GD	TDWG Level 4 code
1203374	CHS-HK	TDWG Level 4 code
1203377	IND	TDWG Level 3 code
1203377	India	text
1203378	China: Guangdong, Hunan; also Vietnam	text
1203378	VIE	TDWG Level 3 code
1203379	MLY-PM	TDWG Level 4 code
1203379	Sri Lanka	text
1203379	SRL	TDWG Level 3 code
1203380	IND	TDWG Level 3 code
1203380	India: Calcutta	text
1203381	Australia: northern Queensland	text
1203381	QLD	TDWG Level 3 code
1203382	Maluka	text
1203382	MOL	TDWG Level 3 code
1203383	Sri Lanka	text
1203383	SRL	TDWG Level 3 code
1203384	VIE	TDWG Level 3 code
1203384	Vietnam, Southern: 'Cochinchina'	text
1203385	42    	TDWG Level 2 code
1203385	Malesia	text
1203385	MOL	TDWG Level 3 code
1203386	4	TDWG Level 1 code
1203386	42    	TDWG Level 2 code
1203386	JAW	TDWG Level 3 code
1203386	Jawa	text
1203388	SUM	TDWG Level 3 code
1203388	Sumatra	text
1203389	BOR-SR	TDWG Level 4 code
1203389	Sri Lanka, Borneo	text
1203389	SRL	TDWG Level 3 code
1203391	PHI	TDWG Level 3 code
1203391	Philippines	text
1203393	New Guinea	text
1203393	NWG	TDWG Level 3 code
1203394	New Guinea	text
1203394	NWG	TDWG Level 3 code
1203395	IND	TDWG Level 3 code
1203395	India	text
1203396	SUL	TDWG Level 3 code
1203396	Sulawesi	text
1203397	Australia: northern Queensland	text
1203397	QLD	TDWG Level 3 code
1203398	JAW	TDWG Level 3 code
1203398	Jawa	text
1203399	Jawa	text
1203399	SUL	TDWG Level 3 code
1203400	IND	TDWG Level 3 code
1203400	India	text
1203401	Borneo	text
1203401	BOR-SR	TDWG Level 4 code
1203402	Borneo	text
1203402	BOR-SB	TDWG Level 4 code
1203403	JAW	TDWG Level 3 code
1203403	Jawa: Tengger Mountains	text
1203404	MLY-PM	TDWG Level 4 code
1203404	Peninsular Malaysia	text
1203405	MLY-PM	TDWG Level 4 code
1203405	MLY-SI	TDWG Level 4 code
1203405	Peninsular Malaysia, Singapore	text
1203409	BOR-BR	TDWG Level 4 code
1203409	Borneo	text
1203409	BOR-SB	TDWG Level 4 code
1203410	PHI	TDWG Level 3 code
1203410	Philippines	text
1203411	Australia: South Australia and Western Australia	text
1203411	SOA	TDWG Level 3 code
1203411	WAU-WA	TDWG Level 4 code
1203412	BOR	TDWG Level 3 code
1203412	Borneo	text
1203413	IND	TDWG Level 3 code
1203413	India: Assam	text
1203414	TAI	TDWG Level 3 code
1203414	Taiwan	text
1203415	Sri Lanka	text
1203415	SRL	TDWG Level 3 code
1203416	MLY-PM	TDWG Level 4 code
1203416	Peninsular Malaysia	text
1203417	New Guinea	text
1203417	NWG	TDWG Level 3 code
1203418	New Guinea	text
1203418	NWG	TDWG Level 3 code
1203419	MOL	TDWG Level 3 code
1203419	New Guinea	text
1203419	NWG	TDWG Level 3 code
1203420	SUM	TDWG Level 3 code
1203420	Sumatra	text
1203421	WAU	TDWG Level 3 code
1203421	Western Australia	text
1203422	36    	TDWG Level 2 code
1203422	BAN	TDWG Level 3 code
1203422	Bangladesh, Borneo, China, India, Japan, Jawa, Madagascar, Mauritius, Peninsular Malaysia, Réunion, Rodrigues Island, Singapore, Taiwan, Vietnam [amongst others, easily the most widespread phasmid in the world]	text
1203422	CHS-GX	TDWG Level 4 code
1203422	JAW	TDWG Level 3 code
1203425	Peninsular Malaysia, Sumatra	text
1203425	SUM	TDWG Level 3 code
1203426	IND	TDWG Level 3 code
1203426	India	text
1203427	42    	TDWG Level 2 code
1203427	Key Islands	text
1203428	PHI	TDWG Level 3 code
1203428	Philippines	text
1203429	Borneo	text
1203429	BOR-SR	TDWG Level 4 code
1203430	CHH	TDWG Level 3 code
1203430	China: Hainan	text
1203431	Australia: northern Queensland	text
1203431	QLD	TDWG Level 3 code
1203432	Australia: northern Queensland	text
1203432	QLD	TDWG Level 3 code
1203433	Australia: northern Queensland	text
1203433	QLD	TDWG Level 3 code
1203434	Australia: northern Queensland	text
1203434	QLD	TDWG Level 3 code
1203435	Australia: northern Queensland	text
1203435	QLD	TDWG Level 3 code
1203436	Australia: New South Wales, South Australia, Victoria, Western Australia	text
1203436	NSW	TDWG Level 3 code
1203436	SOA	TDWG Level 3 code
1203436	VIC	TDWG Level 3 code
1203436	WAU	TDWG Level 3 code
1203437	China: Guangxi and Guizhou	text
1203437	CHS-GX	TDWG Level 4 code
1203438	China: Guangxi	text
1203438	CHS-GX	TDWG Level 4 code
1203439	CHC-SC	TDWG Level 4 code
1203439	China: Sichuan	text
1203440	THA	TDWG Level 3 code
1203440	Thailand	text
1203442	MLY-PM	TDWG Level 4 code
1203442	Peninsular Malaysia	text
1203443	BOR	TDWG Level 3 code
1203443	Borneo	text
1203444	China: Guangdong & Hong Kong	text
1203444	CHS-GD	TDWG Level 4 code
1203445	Sri Lanka	text
1203445	SRL	TDWG Level 3 code
1203446	40    	TDWG Level 2 code
1203446	Peninsular Malaysia	text
1203447	Jawa	text
1203447	SRL	TDWG Level 3 code
1203448	BOR	TDWG Level 3 code
1203448	Borneo	text
1203449	MLY	TDWG Level 3 code
1203449	Peninsular Malaysia	text
1203450	MLY-PM	TDWG Level 4 code
1203450	MLY-SI	TDWG Level 4 code
1203450	Peninsular Malaysia	text
1203452	New Guinea, Sumatra	text
1203452	NWG	TDWG Level 3 code
1203452	SUM	TDWG Level 3 code
1203453	SUM	TDWG Level 3 code
1203453	Sumatra	text
1203454	MLY-PM	TDWG Level 4 code
1203454	MLY-SI	TDWG Level 4 code
1203454	Peninsular Malaysia, Singapore	text
1203456	Sri Lanka	text
1203456	SRL	TDWG Level 3 code
1203457	Sri Lanka	text
1203457	SRL	TDWG Level 3 code
1203458	BOR-BR	TDWG Level 4 code
1203458	Borneo, Peninsular Malaysia	text
1203459	BOR	TDWG Level 3 code
1203459	Borneo	text
1203460	42    	TDWG Level 2 code
1203460	MLY-PM	TDWG Level 4 code
1203460	Peninsular Malaysia	text
1203460	SUM	TDWG Level 3 code
1203464	SUM	TDWG Level 3 code
1203464	Sumatra: Sinkep Island	text
1203465	SUM	TDWG Level 3 code
1203465	Sumatra	text
1203466	PHI	TDWG Level 3 code
1203466	Philippines	text
1203467	Sri Lanka	text
1203467	SRL	TDWG Level 3 code
1203468	BAN	TDWG Level 3 code
1203468	Bangladesh, India	text
1203468	IND	TDWG Level 3 code
1203469	VIE	TDWG Level 3 code
1203469	Vietnam; China: Guangxi	text
1203470	Sri Lanka	text
1203470	SRL	TDWG Level 3 code
1203471	3	TDWG Level 1 code
1203471	Asia	text
